Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1614,16802410,"Aleksandr  Larko","2026-09-14 02:42:42",1987.3,2,alexxanderlarko
1615,16659771,DieByTheSword,"2026-09-16 08:53:03",1986.9,2,przemysawstroiws
1616,16785523,Doranap,"2026-09-15 05:49:19",1986.8,2,doranap
1617,16705523,"Brian Chua","2026-09-15 11:35:40",1986.2,2,chuazhengweibrian
1618,16878458,"Sho Saga","2026-09-18 00:05:55",1986.0,2,shosaga
1619,16635504,"Datta Dhebe","2026-09-12 22:41:11",1985.6,2,dattadhebe
1620,16761744,"Daiki Takahashi","2026-09-18 01:33:28",1984.6,2,daikitakahashi
1621,16838362,"Yixuan Yang","2026-09-14 17:56:55",1984.5,2,easoney
1622,16671133,Kazeneko,"2026-09-14 22:39:30",1983.9,2,kazeneko77
1623,16858464,Taisei_Tsuneki,"2026-09-14 07:09:25",1981.2,1,taiseitsuneki
1624,16887631,"Wills Cui","2026-09-18 04:55:28",1981.0,2,willscui
1625,16630784,"🚜 Sub-Par Seedlings","2026-09-15 16:54:05",1980.4,2,"dwellement0baser,michaellist,oneupkiwi,wilhelmberghammer"
1626,16794090,Euphor_M,"2026-09-17 22:14:23",1980.0,2,euphor
1627,16684704,LIQUIDHORSE,"2026-09-14 17:57:58",1979.8,1,liquidhorse
1628,16683288,HuaLQin,"2026-09-16 05:48:51",1978.3,2,hualqin
1629,16670504,Shirabe,"2026-09-17 03:00:23",1976.1,2,carlmakt
1630,16701074,"One Policy to Rule Them All","2026-09-14 14:41:04",1975.9,2,qujiahui
1631,16891334,"Ruslan Akhmetov","2026-09-14 12:21:55",1975.9,1,ecolla999
1632,16667766,vasujain7,"2026-09-14 17:44:19",1975.1,2,vasujain7
1633,16806053,hisatarosu,"2026-09-14 06:31:29",1975.0,2,tomako4390
1634,16651804,"Bocen Li","2026-09-14 03:52:29",1974.0,2,bocenli
1635,16845695,"Nam Lê Phương","2026-09-14 06:56:08",1973.2,2,pearpn25
1636,16758767,"Mikhail Karchevskiy","2026-09-18 10:46:49",1972.0,2,suvalex
1637,16666784,"Michał Łapiński","2026-09-14 17:41:53",1971.4,2,michaapiski
1638,16858986,kam,"2026-09-14 04:55:10",1971.1,2,kotakambayashi
1639,16897501,"I'm Fine.","2026-09-18 08:30:43",1971.0,2,zkheart
1640,16743546,"Simon Dorcas","2026-09-15 12:32:31",1967.8,2,simondorcas
1641,16842093,aether74,"2026-09-14 06:18:50",1967.5,2,aether74
1642,16686155,梁圣的恩情还不完,"2026-09-14 14:08:46",1967.3,2,yyyyhhhhwww
1643,16658426,RIVEN23,"2026-09-15 04:02:51",1967.2,2,riven5
1644,16696960,pi-500.phys,"2026-09-13 16:46:21",1966.7,1,pi500phys
1645,16791254,player123,"2026-09-16 15:20:19",1963.9,2,prashantbhattarai093
1646,16731577,RYnerv,"2026-09-14 11:33:32",1963.8,2,rynerv
1647,16760515,"Kazuo Watanabe","2026-09-14 12:06:35",1963.1,2,watanabekazuo
1648,16841910,"Lucky bara","2026-09-14 02:44:27",1961.5,2,luckybara
1649,16764546,Thirst,"2026-09-15 13:07:32",1961.5,2,wahidakram
1650,16660488,tehyoni,"2026-09-14 15:15:31",1961.3,2,"gooberdambi,sidcat,suaeng,tehyoni"
1651,16641816,"Toshiki Honda","2026-09-16 15:03:37",1961.0,2,toshikihonda
1652,16709236,rick11224,"2026-09-13 16:37:58",1960.3,2,rick11224
1653,16746372,"Meerub Atiq","2026-09-17 11:57:42",1958.4,2,meerubatiq
1654,16758556,bpbpbpbpb,"2026-09-18 04:47:00",1957.5,2,bpbpbpbpb
1655,16649314,"Yuka,Ota","2026-09-14 08:17:18",1955.9,2,yukaika
1656,16854072,r13721,"2026-09-13 13:57:13",1954.7,2,r13721
1657,16885090,higuuu,"2026-09-17 14:26:02",1953.9,2,higuuu
1658,16826719,"Dennis HT","2026-09-18 09:43:32",1953.6,2,dennisht
1659,16662492,"Lester Leong","2026-09-14 15:20:15",1952.0,2,lesterleong
1660,16794207,AlekseiProvorov,"2026-09-14 00:57:23",1950.2,2,leoprovorov
1661,16674295,"Nguyễn Minh Hiếu","2026-09-15 08:01:41",1949.4,2,endermage
1662,16879166,NoDash,"2026-09-15 02:56:39",1948.8,2,nodash
1663,16845165,Tanuki_boosting,"2026-09-13 12:41:51",1948.7,2,miyamotodaiya
1664,16655098,"Brotron Carbide","2026-09-13 03:38:35",1948.1,2,brotroncarbide
1665,16640933,"Bhanu prasad","2026-09-15 12:11:34",1947.0,2,restlesseagle
1666,16769435,"Nguyễn Mạnh","2026-09-18 09:10:47",1946.6,2,nguyenmanh97
1667,16730495,joinus,"2026-09-15 08:34:22",1946.3,2,joinus2003
1668,16634246,just_calculate,"2026-09-15 09:57:32",1945.7,2,justcalculate
1669,16766498,HNUST,"2026-09-15 06:44:18",1944.9,2,"aloemoon,castianhans"
1670,16779564,oycr,"2026-09-18 07:31:26",1944.5,2,"oyxiaobai159,wdt124"
1671,16886979,"Ivan Toropin","2026-09-13 21:21:17",1944.2,2,ivantoropin
1672,16672121,"Tiger bonbon","2026-09-14 03:41:59",1943.1,2,fujiwarayuto
1673,16697898,"Yin Li","2026-09-13 12:57:24",1942.3,2,kevin250304
1674,16707383,"codex is all you need","2026-09-13 01:26:48",1942.1,2,chizhu2018
1675,16735744,老乡,"2026-09-14 02:54:38",1941.1,2,hboyang
1676,16802843,Dream,"2026-09-16 02:45:24",1941.0,2,"jamesl8,tzeweilim"
1677,16633853,"funny farm","2026-09-14 12:31:58",1939.7,2,"alannasibullin,alexandrutkov"
1678,16809200,v0m0v,"2026-09-13 12:09:18",1939.2,2,maguchiya
1679,16646970,juewang1p,"2026-09-14 03:15:01",1938.8,2,juewang1p
1680,16669650,motono0223,"2026-09-14 15:16:56",1938.5,2,motono0223
1681,16632493,"oni chan arigato","2026-09-13 23:01:31",1938.2,2,"kindasomethin,nabidnur"
1682,16862912,"Nicolas Krusche","2026-09-15 00:03:10",1937.7,2,nicolaskrusche
1683,16659395,HyperX,"2026-09-15 11:53:22",1937.6,2,"diversedharun,harishinkaggle"
1684,16783642,base_camp_2002,"2026-09-15 06:57:18",1937.1,2,basecamp2002
1685,16661050,Master_S1ave,"2026-09-18 10:00:27",1936.9,2,masters1ave
1686,16775242,"Timothee Henry","2026-09-17 05:10:12",1936.6,2,timhenry
1687,16732422,"Aizat Kashapov","2026-09-17 18:43:55",1936.1,2,liderpartiii
1688,16698206,"Bark at the Barnyard","2026-09-14 15:22:45",1935.3,2,mming0430
1689,16697139,Stocks152,"2026-09-17 10:45:09",1935.1,2,stocks152
1690,16674831,"nk for work","2026-09-17 22:55:52",1934.9,2,nkforwork
1691,16633773,copasta,"2026-09-13 06:16:43",1934.5,2,copasta
1692,16791369,dataix,"2026-09-13 19:36:42",1932.2,2,codymachody
1693,16799045,qq牧场,"2026-09-17 03:51:51",1931.8,2,"goodchen145,sir2026,zhaosir2026"
1694,16839458,"Agent 0","2026-09-14 00:51:00",1931.4,2,agent0
1695,16777836,キムチ納豆,"2026-09-13 07:07:18",1931.2,1,ccchikuwa
1696,16753925,"Tyler Durden","2026-09-15 08:06:49",1931.1,2,jeedimetlacharan213
1697,16853540,WUZB,"2026-09-14 16:34:29",1931.1,2,wzhengbiao
1698,16796241,"pavan rajr","2026-09-18 10:01:25",1930.6,2,pavanrajr
1699,16835641,baojidehuangmao,"2026-09-17 10:38:44",1930.2,2,"brittneylewis2,innocentdzzz"
1700,16796235,"Keside Onyeocha","2026-09-17 16:06:32",1929.7,2,kesideonyeocha
1701,16623746,Juyong,"2026-09-18 10:06:22",1928.9,2,kimdoong
1702,16655631,"Djamila Benchikh","2026-09-15 22:20:15",1928.5,2,djamilabenchikh
1703,16841799,珍珠,"2026-09-14 16:49:56",1926.1,2,luochen6
1704,16736856,misaki,"2026-09-14 13:34:34",1925.2,2,"dicenull,iroharyo,jinnsou0219,misakima"
1705,16654027,shiv,"2026-09-14 15:18:51",1924.6,2,shivaurora
1706,16841440,CornFormer,"2026-09-17 03:03:35",1924.4,2,linyangtian
1707,16663166,Rey4Dan,"2026-09-18 04:55:20",1924.3,2,rey4dan
1708,16862614,"Andrew Bunn","2026-09-16 22:30:39",1921.6,2,andrewbunn
1709,16693942,"Lisan al-Gaib","2026-09-16 14:06:04",1921.1,2,azrihasin
1710,16731501,"Shiv Satyam","2026-09-13 22:14:15",1920.9,2,shivsatyam
1711,16674586,"Stanislav Ilin","2026-09-15 13:33:30",1918.6,2,stanislavilin2026ai
1712,16866457,"Qian Jinjin","2026-09-14 05:20:42",1918.5,2,q20020006073
1713,16752277,YKuma,"2026-09-14 14:08:15",1918.5,2,ykumazaki
1714,16885455,"Ali Azizi","2026-09-15 10:38:52",1917.8,2,aliazizi1
1715,16780279,"N Divij","2026-09-12 18:30:06",1916.0,2,divijio
1716,16730357,"My second life","2026-09-17 22:39:16",1915.0,2,"giovannibaldon,jjinho,pavelsavchenkov,ttyn4519"
1717,16822002,shiokoh,"2026-09-13 16:02:35",1914.9,2,shiokoh
1718,16875464,tllswelp,"2026-09-13 11:07:16",1914.8,2,tllswelp
1719,16669632,"Kenneth Alonso","2026-09-13 18:49:10",1914.6,2,kennethalonso
1720,16881755,MudassarPAPI,"2026-09-14 08:59:06",1913.7,2,mudassarpapi
1721,16740431,yuikag,"2026-09-16 02:50:40",1913.4,2,yuikag
1722,16885734,zylvento,"2026-09-13 10:02:37",1913.4,2,"lorvexa,zylvento"
1723,16635351,AAAMIKASA,"2026-09-13 22:13:23",1912.8,2,aaamikasa
1724,16674878,KirillKlem,"2026-09-13 18:19:27",1911.7,2,kirillklem
1725,16855214,"Kazumi Sakamaki","2026-09-15 12:20:09",1910.3,2,hatimitusiropp
1726,16780995,"Silver Surfer","2026-09-13 15:19:13",1909.9,2,hausch11
1727,16624969,tf,"2026-09-15 13:20:28",1909.8,2,tfukuhara
1728,16669123,"Alex #2","2026-09-14 04:10:26",1909.1,2,alxdfy
1729,16712863,ominteam,"2026-09-16 11:40:51",1908.9,2,"luantony,suruikk"
1730,16847706,takumina,"2026-09-13 23:45:40",1908.9,2,takuminakamatsu
1731,16682892,"Alvaro Llamojha","2026-09-16 08:37:03",1908.8,2,alvarollamojha
1732,16870485,agentic,"2026-09-16 19:21:30",1908.6,2,"audiuphile,mark5221,sidchevvan"
1733,16629873,UncleWKTK,"2026-09-13 05:24:28",1907.9,2,unclewktk
1734,16697893,"YWehbe / ADIA Lab","2026-09-16 11:16:27",1907.5,2,youssefwehbe
1735,16794630,"Yuchuan Ding","2026-09-14 04:55:24",1907.4,2,yuchuanding
1736,16665084,"Wei Han","2026-09-17 15:58:09",1907.3,2,weihan87
1737,16675866,DanilChil,"2026-09-15 19:30:24",1905.9,2,danilchil
1738,16811900,"Brejesh Balakrishnan","2026-09-13 05:20:59",1905.3,2,brejeshbalakrishnan
1739,16840857,Meteor,"2026-09-18 09:52:25",1905.1,2,meteorkid
1740,16743342,"Артём Свинобоев","2026-09-13 11:38:29",1904.4,2,ssstelmah
1741,16675063,"King Tian","2026-09-18 09:46:31",1904.0,2,tianwang1210
1742,16879027,XMHHHH,"2026-09-18 06:15:34",1902.5,2,jkkhhoo
1743,16655500,"Zhao Liying","2026-09-13 11:25:50",1901.6,2,yeohzhonghanervin
1744,16638804,"Anhad Mahajan","2026-09-17 20:22:15",1901.3,2,anhadmahajan06
1745,16806146,"Factual Explorer","2026-09-12 20:05:48",1901.1,2,factualexplorer
1746,16715216,Colin,"2026-09-15 12:36:41",1899.9,2,umcolin
1747,16885704,tavrico,"2026-09-13 09:52:55",1899.1,2,tavrico
1748,16668564,"Rikito Kanda","2026-09-14 13:01:57",1898.9,2,rikitokanda
1749,16845020,AGI,"2026-09-17 18:19:05",1898.9,2,"guusadema,tgroen3"
1750,16855071,Janvi_ch,"2026-09-13 18:22:18",1898.7,2,janvich
1751,16815132,"Duc-Anh Nguyen","2026-09-18 09:22:31",1898.5,2,valentinonguyen
1752,16684641,t.me/aetheranime,"2026-09-13 10:22:28",1898.2,2,yfrite
1753,16866868,mr_children_0617,"2026-09-14 13:01:56",1897.6,2,mrchildren0617
1754,16667774,"Ziad EL ARARI","2026-09-18 10:21:16",1897.4,2,ziadelarari
1755,16884368,LaManbo,"2026-09-13 10:51:44",1897.0,2,encizhang
1756,16844518,"Haroon Rasheed","2026-09-17 15:00:50",1895.8,2,haroonnsgb
1757,16669604,"Abhijit Pise","2026-09-13 21:25:57",1895.7,2,abhijitpise
1758,16639168,Sergey,"2026-09-13 08:22:45",1895.6,2,sergeymikhailovn
1759,16772460,"Дмитрий Онин","2026-09-14 05:22:31",1895.4,2,rejo1ce
1760,16881121,Annsatz,"2026-09-14 14:59:00",1895.1,2,ansatzkong
1761,16715235,l1aF,"2026-09-18 09:00:25",1894.4,2,hhhoang
1762,16673230,saitamad,"2026-09-16 04:03:47",1894.3,2,saitamad
1763,16798317,"Baran Akyıldız","2026-09-13 19:07:13",1894.2,2,baranakyldz
1764,16881882,Fl,"2026-09-14 21:42:24",1894.0,2,flagon
1765,16840588,Q.Ai,"2026-09-13 19:36:27",1893.9,2,"alperennbaran,hseyinemre134"
1766,16807802,嘴爷,"2026-09-14 02:14:43",1892.7,2,zui0711
1767,16807538,Asterope,"2026-09-16 01:49:58",1892.3,2,jianlee0
1768,16743055,栗ご飯,"2026-09-13 00:58:59",1891.8,2,criticalpath1903
1769,16716431,m&m,"2026-09-18 00:25:39",1890.7,2,ntrlmt
1770,16731940,xxxxyt,"2026-09-16 13:44:09",1890.4,2,"shengqinxi,xmxgxcs,xxxxyt"
1771,16810141,"Sijie Ma","2026-09-13 14:22:49",1889.8,2,"dimashitong112,sijiema"
1772,16731926,"Pardheev Krishna","2026-09-12 12:08:13",1889.6,2,"anandkumar0901,ayushjiwatramani,nidhibsh,nitindatanylatics,pardheev"
1773,16854439,"Yosef Zoabi","2026-09-13 21:05:15",1889.5,2,yosefzoabi
1774,16786595,"dbvz sbsbs","2026-09-12 08:37:55",1889.3,2,dbvzsbsbs
1775,16884861,Sky,"2026-09-13 07:20:40",1888.7,2,dhaksheshwarm
1776,16770842,yatakeuc,"2026-09-18 09:19:05",1887.5,2,yatakeuc
1777,16881631,"Arjun Sharma","2026-09-12 14:47:32",1886.9,2,arjundsharma
1778,16630418,butterchicken,"2026-09-13 12:29:23",1886.3,2,"ritanshuprasad,sriramlingavel01"
1779,16716533,wiffany,"2026-09-13 11:23:08",1885.2,2,wiffany
1780,16715066,akahane,"2026-09-16 21:06:58",1884.6,2,shuheiakahane
1781,16736265,"Marko Rupnik","2026-09-12 21:03:29",1884.0,2,markorupnik
1782,16884822,reziavon,"2026-09-13 05:38:11",1883.4,2,reziavon
1783,16630803,"Mirza Milan Farabi","2026-09-13 21:59:25",1883.4,2,mirzamilanfarabi
1784,16652272,"nadhir hasan","2026-09-13 14:07:09",1882.5,2,nadhirhasan
1785,16622820,"Sergey Nefedov","2026-09-13 18:00:39",1880.8,2,sergionefedov
1786,16659103,Arin,"2026-09-13 10:58:50",1879.8,2,skarin
1787,16638781,itsuki-data,"2026-09-13 09:38:58",1879.0,2,itsuki89
1788,16661570,"sissoko cheick","2026-09-16 17:19:19",1878.6,2,sissokocheick
1789,16634873,shin0000,"2026-09-13 02:40:02",1878.5,2,shin0000
1790,16722295,"Yuya Shintani","2026-09-17 22:50:28",1877.4,2,uplus26e7
1791,16630797,"Seok, Jeongeum","2026-09-18 02:26:11",1876.7,2,seokjeongeum
1792,16693092,"Andrei Dzis","2026-09-13 15:00:30",1876.4,2,dzisandy
1793,16778627,LXZ538,"2026-09-13 12:58:52",1875.9,2,lxz538
1794,16793755,"Juank Suarez","2026-09-18 00:13:30",1875.5,2,juanksuarez
1795,16745006,UjjwalPardeshi,"2026-09-13 10:31:33",1875.4,2,ujjwalpardeshi
1796,16875849,"Yaotong Niu","2026-09-15 13:37:34",1875.3,2,yaotongniu
1797,16884932,torvile,"2026-09-13 05:54:14",1874.3,2,torvile
1798,16623603,"Renji Starfall","2026-09-13 14:14:01",1874.1,2,renjistarfall
1799,16865854,lancerhim,"2026-09-14 04:18:21",1874.0,2,lancerhim
1800,16622032,"Raunak Dey","2026-09-13 13:46:33",1872.5,2,raunakdey07
1801,16731678,ShadowT_T,"2026-09-18 10:14:45",1871.1,2,shadowtt
1802,16863498,Jackmama-nolfwin,"2026-09-13 04:36:37",1870.9,2,nolfwin
1803,16842747,314?,"2026-09-13 19:26:50",1870.8,2,elshahed
1804,16855992,"Vanshika #2","2026-09-13 04:14:46",1870.5,2,crystalbaby
1805,16877997,Mirlan,"2026-09-13 07:44:53",1869.6,2,zmtrxq
1806,16885807,S3unburst,"2026-09-13 10:25:40",1868.8,2,s3unburst
1807,16663614,Nevska,"2026-09-15 21:00:10",1867.9,2,nevska
1808,16783537,JustinybGao,"2026-09-18 02:17:21",1867.8,2,justinybgao
1809,16875733,Fronta,"2026-09-13 06:47:59",1866.3,2,mirichima
1810,16689863,yukichi0403,"2026-09-15 12:39:45",1865.4,2,yukitake93
1811,16770149,rikutokuwayama,"2026-09-13 05:31:48",1863.9,2,rikutokuwayama
1812,16882280,K_daisuke,"2026-09-12 18:32:38",1863.8,1,kawakamidaisuke
1813,16755808,"Van-Phuc Huynh","2026-09-12 21:02:10",1863.2,2,hvanphucs112
1814,16740161,r2singh,"2026-09-13 19:26:20",1862.7,2,ratnaraj
1815,16748559,GodofThunder2407,"2026-09-13 06:18:15",1861.5,2,godofthunder2407
1816,16877685,"Felipe Figueiredo","2026-09-17 22:53:16",1861.1,2,felipefigueiredo02
1817,16657587,PxlPau,"2026-09-13 00:34:27",1859.4,2,studybeetutoring
1818,16749435,SGY2512,"2026-09-14 14:08:53",1858.6,2,sgy2512
1819,16884902,yovrini,"2026-09-13 05:49:06",1858.1,2,yovrini
1820,16732878,modelcollapse,"2026-09-13 10:23:31",1858.0,2,modelcollapse
1821,16704580,"Yunho Hwang","2026-09-18 08:38:43",1857.3,2,yunhohwang
1822,16809721,siren2345,"2026-09-13 09:59:42",1855.7,2,siren2345
1823,16864988,"jiangling wang","2026-09-13 10:59:00",1855.6,1,jianglingwang
1824,16733748,"Ashutosh Agarwal","2026-09-15 07:49:32",1855.4,2,ashutoshagarwal088
1825,16696999,"HD h Joratos","2026-09-18 05:17:19",1854.6,2,hdhjoratos
1826,16685763,"koren sabag","2026-09-16 19:53:19",1854.1,2,korensabag
1827,16878707,"Shiva Somasundaram Balaji","2026-09-13 05:58:09",1853.7,2,shivasomasundaramb
1828,16885770,"Rahul Jangra","2026-09-13 10:13:19",1853.7,1,leonado10000
1829,16847311,WangYilin_henuAI,"2026-09-14 12:14:10",1852.0,2,"hyhyyh,violin1,xiaoming1238952"
1830,16678080,"Timothy Adeyemi","2026-09-15 13:06:38",1851.6,2,timothyadeyemi
1831,16871327,"Anh Bui","2026-09-18 04:29:28",1850.7,2,bibanh
1832,16697185,"Prince Special","2026-09-17 05:46:38",1850.0,2,temitayogbolahan
1833,16730344,lvisdd,"2026-09-13 13:33:00",1849.2,2,lvisdd
1834,16660041,"Hoàng Quốc Việt ","2026-09-13 04:56:59",1848.6,2,viethwang3i
1835,16655150,"Benjamin H Pepper","2026-09-16 18:55:03",1847.6,2,bhpepper
1836,16738852,ZJUwlm,"2026-09-13 08:15:00",1847.2,2,zjuwlm
1837,16905243,ka4869,"2026-09-18 06:58:58",1846.9,2,ka4869
1838,16662984,"Mark Schatza","2026-09-17 18:27:19",1846.6,2,markschatza
1839,16748866,masayoshi,"2026-09-13 15:44:29",1845.1,2,masayoshi64
1840,16641751,Hikari_30,"2026-09-13 12:17:18",1843.9,2,hikari30
1841,16855088,Re:dorf,"2026-09-15 12:44:10",1843.2,2,reydorf
1842,16797154,"Elvern Neylmav Tanny","2026-09-13 23:37:07",1842.4,2,elvernneylmavtanny
1843,16623988,"Charismatic Pizza Party🍕","2026-09-13 06:01:29",1842.3,2,debugendless
1844,16861198,Eggplanck,"2026-09-17 15:33:26",1841.8,2,gyozzza
1845,16681049,"SiLin “Can SiLin” Can","2026-09-13 05:44:26",1841.8,2,"k3rn3l,silincansilincan"
1846,16823251,"Khaled Yousef","2026-09-15 07:19:47",1840.5,2,recochet96
1847,16689430,"Terry Luo","2026-09-10 12:28:44",1839.9,2,eimhluo1764
1848,16822706,"YUE WU","2026-09-12 20:16:36",1836.5,2,yuewuacademic
1849,16668215,renta.k,"2026-09-16 12:17:59",1835.8,2,renta0426
1850,16723988,yuyinghuang,"2026-09-13 07:00:33",1833.3,2,yuyinghuang
1851,16796223,"Bohan Shao","2026-09-14 03:22:54",1832.8,2,bohanshao
1852,16691670,wangbin.dev,"2026-09-17 16:58:12",1832.6,2,wangbindev
1853,16726461,mocatti,"2026-09-16 11:40:20",1831.5,2,mocatti
1854,16735628,perrodawn,"2026-09-17 09:16:43",1830.1,2,perrodawn
1855,16839754,"Lauresowe 3D","2026-09-12 10:00:06",1828.9,2,lauresowe3d
1856,16690500,Mr.NoT_GaMeR,"2026-09-17 08:15:54",1828.0,2,joshdilipkumarpatel
1857,16860547,stargazer7c,"2026-09-12 06:31:25",1827.6,2,stargazer7c
1858,16862944,Luchsus,"2026-09-14 23:29:16",1827.2,2,jansteindlstarlinger
1859,16716558,"Evan Tobias","2026-09-17 17:19:57",1827.1,2,evantobias
1860,16886066,latentb,"2026-09-13 11:55:55",1826.8,2,latentb
1861,16653311,"Stanislav Tsepa","2026-09-14 03:15:26",1825.7,2,mrtsepa
1862,16735094,RngRng,"2026-09-15 14:09:37",1825.5,2,rngrng
1863,16794527,linyifangzhenshuai,"2026-09-18 08:23:53",1825.4,2,linyifangzhenshuai
1864,16861637,薄荷喵呜,"2026-09-12 09:39:16",1824.9,2,bohemiao
1865,16806014,"weihao huang2004","2026-09-15 02:06:07",1823.6,2,weihaohuang2004
1866,16705318,arminhej96,"2026-09-16 07:54:46",1823.5,2,arminhej96
1867,16730142,static,"2026-09-12 07:01:49",1823.0,2,huangshunhao
1868,16749352,"Ian Virchenko","2026-09-14 10:23:15",1822.8,2,yvainr
1869,16841026,"Max Power","2026-09-17 15:20:55",1821.7,2,markbarney
1870,16881783,novasync88,"2026-09-12 15:27:48",1821.5,2,novasync88
1871,16881818,gradfield21,"2026-09-12 15:44:29",1820.6,2,gradfield21
1872,16630274,yutoAb,"2026-09-16 11:07:02",1820.4,2,yutoab
1873,16775350,"Sourabh Nirwanevht","2026-09-18 02:29:42",1820.4,2,"sourabhnirwanevht,yanggod"
1874,16869555,"Karthik Nambiar","2026-09-15 07:13:16",1820.3,2,karthiknambiar387239
1875,16881521,Juniperss,"2026-09-12 14:16:09",1819.5,2,juniperss
1876,16867601,tadashikato,"2026-09-12 12:11:44",1818.8,2,tadashikato
1877,16675512,Corgi-Samoyed,"2026-09-18 04:26:34",1818.8,2,corgisamoyed
1878,16669191,"Mohammed Nomaan","2026-09-12 18:28:13",1816.8,2,nomaanz
1879,16862390,huytngo,"2026-09-13 02:44:09",1816.7,2,huytngo
1880,16857641,ZengHL,"2026-09-13 07:35:36",1815.4,2,marshjff
1881,16881585,Venqira,"2026-09-12 14:31:19",1814.9,2,venqira
1882,16761293,cha7ura,"2026-09-18 06:10:59",1814.5,2,cha7ura
1883,16696099,moss,"2026-09-13 09:31:52",1814.0,2,kenyashimizu
1884,16641309,klog,"2026-09-12 04:48:32",1814.0,2,mhrzmmhrzm
1885,16772204,"Hamam Ahmed","2026-09-16 17:10:41",1812.6,2,hamamelsanousi
1886,16881237,"Chunlai Li","2026-09-12 13:58:51",1811.2,2,lichunlai123
1887,16830984,lizhengui,"2026-09-13 06:34:44",1811.0,2,lizhengui
1888,16766401,"Gobi Elangovan","2026-09-14 15:38:14",1809.0,2,gobielangovan
1889,16790005,"Rohit Kumar Sahoo","2026-09-13 03:54:07",1808.9,2,rohit4118
1890,16725287,NoahRyan,"2026-09-13 10:37:32",1808.6,2,beginner080
1891,16875618,"Joel P. Joseph","2026-09-16 13:33:52",1807.9,2,joelpjoseph
1892,16635233,"Szymon Kłapiński","2026-09-12 10:11:30",1807.9,2,szymonkapiski
1893,16756965,gchauhan,"2026-09-15 06:57:02",1807.7,2,gchauhan
1894,16882304,"Lokesh Prajapat","2026-09-12 18:20:47",1807.6,1,lokesh0252
1895,16684128,NIklitaCheporev,"2026-09-12 22:36:50",1807.5,2,niklitacheporev
1896,16668789,qaq7864,"2026-09-12 10:01:49",1806.7,1,qaq7864
1897,16622245,"Vlas Veles","2026-09-12 08:04:18",1806.7,2,vlasveles
1898,16697461,Agricroporation,"2026-09-14 14:32:23",1806.0,2,"algionightly,kroissant7,officialabhinavsingh"
1899,16833095,"ADARSH DWIVEDI","2026-09-15 04:17:03",1805.6,2,adarshcod
1900,16773041,walawala,"2026-09-12 15:14:30",1805.5,2,lixin73
1901,16747069,l'rug,"2026-09-12 11:01:00",1805.3,2,sdfsfsfsdf
1902,16724298,Orig_lab,"2026-09-11 12:30:00",1804.9,2,chengxixixi
1903,16660255,"Revanth Tambisetty","2026-09-18 06:00:07",1804.4,2,revanthtambisetty
1904,16784401,east,"2026-09-13 07:27:38",1803.7,2,eastxe
1905,16708546,"Blue Rain","2026-09-12 04:15:32",1803.4,2,bluefeather386
1906,16881613,refluxor,"2026-09-12 14:44:46",1803.3,2,refluxor
1907,16842293,"WANG HONGXIANG","2026-09-14 03:46:38",1800.9,2,wanghongxiang
1908,16732727,brightest66,"2026-09-12 13:00:57",1800.6,2,brightest66
1909,16876869,MAGGR,"2026-09-12 18:42:26",1800.1,2,manojmandal
1910,16716012,LaiCxm,"2026-09-18 01:36:12",1799.5,2,laicxm
1911,16854939,nusrati,"2026-09-12 07:49:37",1799.5,2,nusrati
1912,16731983,Gracie,"2026-09-14 14:40:35",1799.3,2,gracie428
1913,16726287,BBaRRel.,"2026-09-12 16:01:24",1799.3,2,yujinkk0609
1914,16644643,today,"2026-09-12 14:43:58",1799.1,2,today55
1915,16672456,hangglider5,"2026-09-12 05:16:44",1798.7,2,hangglider5
1916,16832226,"DI27 RF","2026-09-13 02:34:01",1798.7,2,di27rf
1917,16623716,"tetsuya & yuanzhe & guoqi","2026-09-18 03:06:49",1798.4,2,"guoqingu,tetsuya3510,yuanzhezhou"
1918,16623390,KodamaSec,"2026-09-17 12:21:24",1797.8,2,dfhgfdghfdhg
1919,16669461,"suzy su","2026-09-12 12:38:38",1797.1,2,suzysu997
1920,16665641,"Alexander Shahramanyan","2026-09-16 06:55:41",1796.3,2,alexshah
1921,16674385,"qr farm","2026-09-12 13:59:48",1795.7,2,qrz1201
1922,16839489,Q1du,"2026-09-12 10:12:02",1795.5,2,zjecust
1923,16881267,"juu meng","2026-09-13 07:07:40",1795.3,2,juumeng
1924,16671767,Kaileh57,"2026-09-12 20:58:24",1795.2,2,kaileh57
1925,16771703,"Moomin and his farm","2026-09-12 07:03:58",1795.1,2,ataraxyyeah
1926,16783173,"Michael Shihong Zhang","2026-09-13 05:39:27",1794.6,2,"excelexx,festyve"
1927,16641169,boatlee,"2026-09-12 18:02:28",1793.9,2,boatlee
1928,16728114,yu9824,"2026-09-15 21:41:20",1793.2,2,yu9824
1929,16858414,wantOchange,"2026-09-13 01:00:32",1792.8,2,wantochange
